num,text,favorited,replyToSN,created,truncated,replyToSID,id,screenName,retweetCount,retweeted,longitude,latitude
284,-__- lets Forget that lol @AyeeShaee: Lmfaoo I Remember Wen Dat Girl Threw Coffee On Kala Like Dat Shit Yesturday,FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,TweetMeeRiight,0,FALSE,NA,NA
285," Can't drink hot liquids until my mouth heals, this means no coffee all weekend. #scary",FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,KenseyLawless2,0,FALSE,NA,NA
286,I Moved Her Shit She Got Hot And Threw Da Coffee On Kala She Moved The Table On Ray Foot I Pushed Her Down Den Ray Choked Tf Outta Her,FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,AyeeShaee,0,FALSE,NA,NA
287,Im about to finish NS... You see me here almost every duty.... You can call me boy ah and ask me ee?!,FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,FritzLooks,0,FALSE,NA,NA
288, brunch &amp; #artisanal #coffee at #blackboard ...yay some new interesting places in the #goldcoast :) ? http://t.co/jOK6LGZH7u,FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,JuliaGools,0,FALSE,NA,NA
289,  Breakfast: Coffee with Cinnamon and Wheat Bread with Nutella.,FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,heyitsajhay,0,FALSE,NA,NA
290,"  Talked with some awesome dudes in a coffee shop in Norfolk, VA. One was an old school DJ who just got work at... http://t.co/tsTF2fRe6d",FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,BlyreCpanx,0,FALSE,NA,NA
291, Coffee at 9:30 pm? Yeah...,FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,ebhafley,0,FALSE,NA,NA
292, The 2 things that my day is salam to my family and my morning coffee,FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,BinMunakhas,0,FALSE,NA,NA
293,Drinking sum good as coffee,FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,Real_Nigga_59,0,FALSE,NA,NA
294,"time for a big cup of #coffee, #nescafe #morning",FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,omaro_3,0,FALSE,NA,NA
295,  not weed? ?@YolieTheJew: This skunk just sprayed and it smells like burnt coffee.?,FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,FRANKGOD_,0,FALSE,NA,NA
296,This is what I'm having when I get home... assuming there is any left! Heated of course with a hot cup offee... http://t.co/WSTomWJzb0,FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,Bake_Me1,0,FALSE,NA,NA
297,"I'm very organized! LOL Coffee ready to go, cat bowls ready, my bowl for oatmeal ready... #dailyroutine ://t.co/ubpPZlwgWg",FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,jillbristow24,0,FALSE,NA,NA
298,Coffee ice cream #MTVHottest One Direction,FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,frozaynyoghurt,0,FALSE,NA,NA
299, Coffee shop soundtrack.,FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,FelipeGonzz,0,FALSE,NA,NA
300, I could really go for some ice cream with coffee liquor right about now,FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,xocamille,0,FALSE,NA,NA
301,are you coffee lovers ichut ssi? ? i'm freakin' coffee addict xD http://t.co/DCiqJ8Zx6w,FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,Annichut,0,FALSE,NA,NA
302,It's kinda cool how I've basically removed all juice and sodas and stuff from my daily beverages. Water coffee. Dassit.,FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,JerMaineMontiel,0,FALSE,NA,NA
303, My dad is happy Ramadan is over so he can have his morning cup of coffee now.,FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,TheJacobAli,0,FALSE,NA,NA
304, oh. I was actually hoping Id get blown off. now I gotta date with coffee ice cream. were going to this ly cool place called the bath tub,FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,beladancerella,0,FALSE,NA,NA
305,"RT @smbeutler: I don't remember why I was in Denny's, but I was. The waitress called me hon; the eggs coffee were cold. It was a low ?",FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,Coruscifer,4,FALSE,NA,NA
306,"  @NickThayer oh worth mentioning, went to a place that's roasts their own beans in house. Some of the  coffee I've tasted #heaven #snobs",FALSE,Jennnnnster,08/09/13 2:39,FALSE,3.66E+17,3.66E+17,Jennnnnster,0,FALSE,NA,NA
307,RT @seedscoffee: Jeff Huey of Seeds Coffee Company is a 2013 Epoch Awards Finalist http://t.co/peWGXI @ChristianPost,FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,abbysalt,1,FALSE,NA,NA
308,  I've bought so much Costa Rican coffee it's ridiculous. I hope my friend are ready for regular cito :],FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,SpenGen4,0,FALSE,NA,NA
309,  @nayasfan29 Pff! Yeah.. Coffee lolxxx,FALSE,nayasfan29,08/09/13 2:39,FALSE,3.66E+17,3.66E+17,Lovely_NayaVera,0,FALSE,NA,NA
310,  RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or ing a renovation show on HGTV.,FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,GenoAndo,42,FALSE,NA,NA
311, Consumed @ColdStone Creamery's Coffee-Lovers Only &amp; won eponymous title. Track sales of Olympic  Medalists Only &amp; save @Rio2016 $ ?,FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,maroon5tiger,0,FALSE,NA,NA
312," Way too tired for a Friday...to the point where a coffee, redbull and a Berocca still haven't kicked dying",FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,Amanda_Rob33,0,FALSE,NA,NA
313,"  RT @K_Wahl_: My summer romance is the coach, netflix, and coffee icecream kbyee",FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,kaitlyn_beann,1,FALSE,NA,NA
314,After drinking 2 cups of coffee while studying I feel like I am ready for life! Hopefully I feel this in the morning. #Coffee,FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,StacyBarker,0,FALSE,NA,NA
315,  i want a cup of coffee and a window to stare at the rain outside,FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,Bennett_Wong,0,FALSE,NA,NA
316, This skunk just sprayed and it smells like burnt coffee.,FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,YolieTheJew,0,FALSE,NA,NA
317," I love coffee; I love tea. I love the java jive, and it loves me!",FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,HyrumGraph,0,FALSE,NA,NA
318,  RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or ing a renovation show on HGTV.,FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,Amurrain15,42,FALSE,NA,NA
319, ...and adjust the quality of your coffee accordingly.,FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,Rebecca_Irvine,0,FALSE,NA,NA
320,RT @kemalzh: Breakfast with @zachrafsanjani http://t.co/frqI6RbxWB,FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,ZachRafsanjani,1,FALSE,NA,NA
321,How to Appreciate the Coffee Without the Grounds http://t.co/7a0zmcivEA #art @jeffbullas http:///2Kwiy7QlDO,FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,ljgrodecki,0,FALSE,NA,NA
322,  RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or ing a renovation show on HGTV.,FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,KennyD11,42,FALSE,NA,NA
323,  A coffee tree affected by 'Roya' . Central America's production is estimated to be down 15% due to . http://t.co/nAjOE3vmA0,FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,CoffeeQuest,1,FALSE,NA,NA
324,  Wake up and smell the coffee,FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,DerrickAOj,0,FALSE,NA,NA
325, RT @KekeAndMoreKeke: Y'all females be acting so dumb for a nigga you better wake up and smell the ee,FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,LowkeyJaylaaaaa,5,FALSE,NA,NA
326,"RT @TheAtlantic Why 17th c. men drank coffee http://t.co/T4nHeAkZn2 // reduced industrious men into minate, babbling, French layabouts",FALSE,TheAtlantic,08/09/13 2:39,FALSE,3.66E+17,3.66E+17,RyanHoselton,0,FALSE,NA,NA
327,  Shouldn't have got coffee this late because now I'm extra awake and I keep getting distracted from ing,FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,hanner_time97,0,FALSE,NA,NA
328, Someone get me a coffee Coolatta,FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,Alessandria_xo,0,FALSE,NA,NA
329, forever drinking coffee in the morn,FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,heybev_,0,FALSE,NA,NA
330,"  Ashley had coffee before &amp; now she's wide awake, I'm going to fucking kill her",FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,TriciaLattanzio,0,FALSE,NA,NA
331,Have You Surprised Yourself This Week in Being a Tea Drinking Beauty! I have made it to Day 5!! DIY ee Free! http://t.co/7rAlvJ5tpl,FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,SPAItGirl,0,FALSE,NA,NA
332, Somethin about cigars coffee and 80 degree summer nights,FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,Justin_Odman,0,FALSE,NA,NA
333,"@SillyJillyStein LOL, good to have goals! I'm a full-time coffee junkie. ;D",FALSE,SillyJillyStein,08/09/13 2:39,FALSE,3.66E+17,3.66E+17,cariquinn,0,FALSE,NA,NA
334,Ooooh snap!! I had coffee. Gosh #HungerStrike,FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,Reetabil,0,FALSE,NA,NA
335,  cold weather + Adele + coffee = Rest Day :),FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,itsJor_EL,0,FALSE,NA,NA
336, @KUHRiiNUH Be reunited with your iced coffee in 4 months! http://t.co/XfgQZisEgE,FALSE,KUHRiiNUH,08/09/13 2:39,FALSE,3.66E+17,3.66E+17,DannyWolfe1,0,FALSE,NA,NA
337, Don't listen to anyone who suggests skipping coffee to save money: http://t.co/3OyRzG59ec,FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,SpencerCostanzo,0,FALSE,NA,NA
338,  I Wanna Dunkin Iced Coffee Right Now. I Think @krizzle_3 Should Bring Me One,FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,jennaa_leaaa,0,FALSE,NA,NA
339, @Woaholiviacoy same i always make it to like 7 and fall asleep but this time im gonna have 6 cups of ee,FALSE,Woaholiviacoy,08/09/13 2:39,FALSE,3.66E+17,3.66E+17,Grant_watsonn,0,FALSE,NA,NA
340,RT @kexpplaylist: Cigarettesand Coffee Blues by Marty Robbins from the album The Essential,FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,ratherlovelyrec,1,FALSE,NA,NA
341, @Minnici_mermaid I like coffeee and I like rum... But you know there is coffee flavored tequila it's astic,FALSE,Minnici_mermaid,08/09/13 2:39,FALSE,3.66E+17,3.66E+17,makjenkiiiies,0,FALSE,NA,NA
342,  @AHDamani @raeesiesmama Ready for a coffee to start your morning? Eid Mubarak my dear cousins!,FALSE,RehanaKQ,08/09/13 2:39,FALSE,3.63E+17,3.66E+17,RehanaKQ,0,FALSE,NA,NA
343, RT @keemhimki: @daeslut have coffee with me babe http://t.co/iHRuBdXDXg,FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,daeslut,1,FALSE,NA,NA
344,"  Two of my favorite things, coffee and cats #meow #wakeup http://t.co/NYvkyzmEMJ",FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,MiniLemonnn,0,FALSE,NA,NA
345,"  I NEED to be here at Galleria Umberto, Naples. Sipping coffee maybe a pastry, listening to Caruso ://t.co/lYlQnZM9MZ #iPad #Sony #Italy",FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,LincolnsBoombox,0,FALSE,NA,NA
346," RT @UberFacts: There are more than 1,000 chemicals in a single cup of coffee. Of these, only 26 have  tested and half caused cancer in ?",FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,xXCRABSTICKXx,1600,FALSE,NA,NA
347,"#yestoGod is trending. Let's have a great big YES to God this week! &lt;3 Thank You, Lord, for ything you've done :D",FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,Death_by_coffee,0,FALSE,NA,NA
348,  I'm going to have to ask you to leave excuse you I haven't even finished my coffee,FALSE,<NA>,08/09/13 2:39,FALSE,NA,3.66E+17,napquest,0,FALSE,NA,NA
349," RT @UberFacts: There are more than 1,000 chemicals in a single cup of coffee. Of these, only 26 have  tested and half caused cancer in ?",FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,beutifuulll1,1600,FALSE,NA,NA
350,  RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or ing a renovation show on HGTV.,FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,PunaGold,42,FALSE,NA,NA
351,  Coffee &amp; TV by blur ? https://t.co/2tyfrv34Zb,FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,andizuper,0,FALSE,NA,NA
352,"  RT @heidi420x: What? I couldn't hear you over the fact that I haven't had any coffee today. Also, y for biting you..that was an inappr?",FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,Jdydrcy,80,FALSE,NA,NA
353,  @JoshFrye84 you want some ball coffee,FALSE,JoshFrye84,08/09/13 2:38,FALSE,3.66E+17,3.66E+17,TrippyJared,0,FALSE,NA,NA
354, Yoii RT @Jelitameyy: Morning coffee,FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,jeffDTRY,0,FALSE,NA,NA
355, @Meilinxo of course la u only slept few hours.. later get some coffee lo..,FALSE,Meilinxo,08/09/13 2:38,FALSE,3.66E+17,3.66E+17,claremariesia,0,FALSE,NA,NA
356,?@locklear_noah: I could drink some coffee but I don't wanna go make it?,FALSE,locklear_noah,08/09/13 2:38,FALSE,3.66E+17,3.66E+17,BullardBella,2,FALSE,NA,NA
357,  LOL ?@DrTMG: You're killing me w/ this no coffee n no beer. Don't say you don't like chocolate next.  have 2 delete my twitter account?,FALSE,DrTMG,08/09/13 2:38,FALSE,3.66E+17,3.66E+17,drgoddess,0,FALSE,NA,NA
358,"@_Camilo30 aww okay we will definitely pray for that!! But you have to come to my coffee on Saturday t?:, (",FALSE,_Camilo30,08/09/13 2:38,FALSE,3.66E+17,3.66E+17,_emilypena,0,FALSE,NA,NA
359, @lorenrenee9 lol I'm not a juice or pop drinker tbh water milk and coffee that's about it,FALSE,lorenrenee9,08/09/13 2:38,FALSE,3.66E+17,3.66E+17,abcoajacfak,0,FALSE,NA,NA
360,"Put Anthony to bed with a back rub, sittin with Brenda and Lyle drinkin coffee and watching the news ondfamily",FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,alyciaisacutie,0,FALSE,NA,NA
361,"@AdventuresinCT @DeadlyGrounds Yep, No bees=No coffee, in my case espresso!",FALSE,AdventuresinCT,08/09/13 2:38,FALSE,3.66E+17,3.66E+17,RedBeeMarina,0,FALSE,NA,NA
362, @daeslut have coffee with me babe http://t.co/iHRuBdXDXg,FALSE,daeslut,08/09/13 2:38,FALSE,3.66E+17,3.66E+17,keemhimki,1,FALSE,NA,NA
363, @kirsteenephelan I've overdosed today and have the jittery feeling #toomuchofagoodthing #coffee,FALSE,kirsteenephelan,08/09/13 2:38,FALSE,3.66E+17,3.66E+17,Elle_Roberts_,0,FALSE,NA,NA
364,  Okay I always get a venti coffee from Starbucks and I always forget to not get them at night cuz I really hyper,FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,martin_corbin,0,FALSE,NA,NA
365, Do You Want A Coffee? CKs Vodka level. Sure :-),FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,kenmc33,0,FALSE,NA,NA
366,Vintage 1980 ZIGGY coffee mug TGIF Thank by WishesAndPrayers http://t.co/X1Bakm3vq4 via @Etsy,FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,Chinalily10,0,FALSE,NA,NA
367, Sig doesn't like cream in his coffee? Me either! Xoxo,FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,AlexisOnTheSea,0,FALSE,NA,NA
368, 2 cups of coffee to start my day in this Semarang City.. :) #positiveenergy #semangatpagi,FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,Na_th_lia,0,FALSE,NA,NA
369,  I can go ahead and tell that tomorrow is an iced coffee kinda of morning and I've not even been ep!,FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,jessdada1031,0,FALSE,NA,NA
370,"  Just need to vent!: ...hours. Last night, hubby came home from work at about 10:30, he is head chef  local... http://t.co/BAwF2CwBCp",FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,Sites4Marketing,0,FALSE,NA,NA
371,RT @slaredo21: I wish we had Starbucks here... Cause coffee dates in the morning sound perff!,FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,BiebersNovia,2,FALSE,NA,NA
372,  @JustBeer_NoBull @Gridlock_Coffee im right on that. Tell you in a couple days. Tonight = show!,FALSE,JustBeer_NoBull,08/09/13 2:38,FALSE,3.66E+17,3.66E+17,kungfupussy,0,FALSE,NA,NA
373,  @Coffee_nO_Cream at cornerstone,FALSE,Coffee_nO_Cream,08/09/13 2:38,FALSE,3.66E+17,3.66E+17,ymesc_klb,0,FALSE,NA,NA
374,I go have to drink a coffee to stay up ih to watch that game,FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,swagg1993,0,FALSE,NA,NA
375, RT @WOWFactsOfLife: The amount of caffeine found in a cup of coffee can relieve depression by close to ,FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,raval_tejas,98,FALSE,NA,NA
376,@SydneyNichol14 the blueberry and pomegranate smoothies are my favorites. And iced coffee. I have a lem.,FALSE,SydneyNichol14,08/09/13 2:38,FALSE,3.66E+17,3.66E+17,eljessbo,0,FALSE,NA,NA
377, RT @pickupIines: Are you a shin? Cause I'd bang you on my coffee table.,FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,KaylaJonesx3,3421,FALSE,NA,NA
378, #antique #mirror coffee table abccarpet http://t.co/GXFGOoP2Um,FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,tamara_eaton,0,FALSE,NA,NA
379,"RT @bombaytweeting: I love you less than coffee, which is more than enough.",FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,SmartOholic,100,FALSE,NA,NA
380," RT @UberFacts: There are more than 1,000 chemicals in a single cup of coffee. Of these, only 26 have  tested and half caused cancer in ?",FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,Allie7236,1600,FALSE,NA,NA
381,  Starbucks coffee,FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,Simmieee_,0,FALSE,NA,NA
382,"RT @Luke5SOS: just put chocolate milk in the top of my coffee, I think I just changed history",FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,Lukeismyweird,11349,FALSE,NA,NA
383,RT @porterc09: I literally get excited about waking up and drinking my coffee in the morning.,FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,arasfarris,6,FALSE,NA,NA
384,He works at Starbucks yay free coffee for me yay,FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,sassyqueen_,0,FALSE,NA,NA
385,  I'm craving coffee wtf D:,FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,nataliescute,0,FALSE,NA,NA
386," RT @UberFacts: There are more than 1,000 chemicals in a single cup of coffee. Of these, only 26 have  tested and half caused cancer in ?",FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,KallieGrote15,1600,FALSE,NA,NA
387, @joannnakatarina should I quit coffee then? I've just have up drinking and smoking again so I think I make it :),FALSE,JoannnaKatarina,08/09/13 2:38,FALSE,3.66E+17,3.66E+17,JoannnaKatarina,0,FALSE,NA,NA
388, @CCuevas10 ....gave up pop...I get one good cup of coffee a day and I HAVE to have it!!! Sometines I k one in at night...lol,FALSE,CCuevas10,08/09/13 2:38,FALSE,3.66E+17,3.66E+17,jkreager67,0,FALSE,NA,NA
389,"RT @xThat1Halfrican: @AmberrrMaee I?ll be there, have my coffee ready",FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,AmberrrMaee,1,FALSE,NA,NA
390,  RT @gabevas: HOW DO PEOPLE DRINK ICED COFFEE ONCE THEIR ICE HAS MELTED,FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,brndnwooo,2,FALSE,NA,NA
391, RT @CleatingChase: My favorite part about fall: Hoodies Leggings Sweatpants Cold nights Football games  Pumpkin coffee,FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,courtneyq16,26,FALSE,NA,NA
392," Coffee cup in hand, gun in holster http://t.co/rmoBUQrcnZ #gunfail @nra",FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,TLW3,1,FALSE,NA,NA
393, I love how he is just chillin reading the comics and drinking coffee,FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,daniellep128,0,FALSE,NA,NA
394,  @TrippyJared make me some coffee then,FALSE,TrippyJared,08/09/13 2:38,FALSE,3.66E+17,3.66E+17,JoshFrye84,0,FALSE,NA,NA
395,coffee will be my new best friend tomorrow,FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,oliviaadrake,0,FALSE,NA,NA
396,  I miss bugging you while you're sleeping and stealing you're coffee. Come home!,FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,clara_lacroix,0,FALSE,NA,NA
397,  I chugged an caramel ice coffee before I drove so I wouldn't feel sleepy..not a good idea. No no leep.,FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,RaymaMateyo,0,FALSE,NA,NA
398,  Lmfaoo I Remember Wen Dat Girl Threw Coffee On Kala Like Dat Shit Was Yesturday,FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,AyeeShaee,1,FALSE,NA,NA
399,  I like to make my room smell like vanilla and coffee,FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,G3rardW4y,0,FALSE,NA,NA
400,  RT @vlu: Just having coffee and cake for @jimbyerstravel who is moving on after 32 years at the Star. of the best guys in the business.,FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,spencerwynn,2,FALSE,NA,NA
401,@kat_monteiro @cocobear20 I need a coffee date ASAP,FALSE,kat_monteiro,08/09/13 2:38,FALSE,3.66E+17,3.66E+17,adalpe_,0,FALSE,NA,NA
402,  RT @AuroraTynan: Coffee date with the girls :) @SamanthaMaione and @cassieverslype,FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,cassieverslype,2,FALSE,NA,NA
403,  RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or ing a renovation show on HGTV.,FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,ABurns85,42,FALSE,NA,NA
404,  @coreybking We are kin in our rejection of the coffee bean and its cohorts... fessYourUnpopularOpinion,FALSE,coreybking,08/09/13 2:38,FALSE,3.66E+17,3.66E+17,drgoddess,0,FALSE,NA,NA
405,  RT @wtvrkaren: I'm going to consume unholy amounts of coffee hopefully I die,FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,trulykawaii,2,FALSE,NA,NA
406,  done after sipping a cup of coffee.. Poly Rhythms! http://t.co/5dN2HGlQbw,FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,Jules_Fred_33,0,FALSE,NA,NA
407," @connnnie927 @mynameisAirport just gunna jump in the convoy, but COFFEE ROCKS",FALSE,connnnie927,08/09/13 2:38,FALSE,NA,3.66E+17,maraashley628,0,FALSE,NA,NA
408,Correction. She has a crush on her boss at the coffee shop who is also a college student and more re. #90sGirlForever!!,FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,KBellFL,0,FALSE,NA,NA
409,@ThisIsViren I have two kitkat chunky's and one coffee crisp. Uhn.,FALSE,ThisIsViren,08/09/13 2:38,FALSE,3.66E+17,3.66E+17,sharmelbhiro,0,FALSE,NA,NA
410,  Caffeine is my bestfriend. Today was the longest day of life without coffee.,FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,xLaiyax,0,FALSE,NA,NA
411,  Casually having a cup of coffee with my brother's friend. At his house. #dontask #mylife,FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,amylang90,0,FALSE,NA,NA
412,I wish we had Starbucks here... Cause coffee dates in the morning sound perff!,FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,slaredo21,2,FALSE,NA,NA
413,Could go for some coffee rn,FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,sammysaurouss,0,FALSE,NA,NA
414, I shall call her Coffee Brown!!!! sweeeet!!! SkeletonKey Bae http://t.co/CwmMtpAtUO,FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,tazmarie99,0,FALSE,NA,NA
415,Ryan representing #hausdessert!! Go Ryan!! ^_^ #latteart #iotacoffee #TNT @ IOTA Coffee &amp; Bakery ://t.co/xyZVnLvT8v,FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,NuttyNomads,0,FALSE,NA,NA
416," RT @UberFacts: There are more than 1,000 chemicals in a single cup of coffee. Of these, only 26 have  tested and half caused cancer in ?",FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,LunchboxRideout,1600,FALSE,NA,NA
417,  @abbslovesfed yeah I don't wanna see you without coffee,FALSE,abbslovesfed,08/09/13 2:38,FALSE,3.66E+17,3.66E+17,mary_gracex,0,FALSE,NA,NA
418,  Early morning shift tomorrow. As if I needed any more reason to drink a lot of coffee,FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,barnes_jeremiah,0,FALSE,NA,NA
419,  I want coffee,FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,HallieSerianni,0,FALSE,NA,NA
420,"  Do you prefer tea, coffee or cocoa? ? Tea http://t.co/bLiQDNYwBK",FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,SameOldCristian,0,FALSE,NA,NA
421,RT @xGARAMBONERx: come check out saint frank coffee https://t.co/BfQ5yAaB1Z,FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,Jeffador,1,FALSE,NA,NA
422,  Somebody in my Fucking household fucked round with ma coffee dont they now how ________ can get out it,FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,__OneTouch__,0,FALSE,NA,NA
423," RT @UberFacts: There are more than 1,000 chemicals in a single cup of coffee. Of these, only 26 have  tested and half caused cancer in ?",FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,KPruitt3876,1600,FALSE,NA,NA
424,  So I really didn't want to get hot coffee spilt on me today or get grounded but hey I got 2 for 2!!!! ,FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,BriannaHawken,0,FALSE,NA,NA
425,  Westside Ukes performing tonight! : http://t.co/LRsXVoExoG,FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,warrenbowman,0,FALSE,NA,NA
